UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2020,39,4305093,2147670,2157423,1632149,1591599,282428,311072,29851,28377,149826,169511,6992,6173,46424,50691,1672067,1635367,299342,331095,46470,46245,168527,189377,12175,11539,1688228,1725786,1226171,1213117,261720,288293,15176,15891,145244,165053,4983,4519,34934,38913,1255974,1246485,273631,302884,26311,28302,161084,182007,9073,8856,459442,431637,405978,378482,20708,22779,14675,12486,4582,4458,2009,1654,11490,11778,416093,388882,25711,28211,20159,17943,7443,7370,3102,2683
R,7,2020,40,4378957,2192444,2186513,1663313,1608667,294097,321791,30777,28648,151077,170464,7108,6458,46072,50485,1703070,1652125,310816,341689,47777,46743,169345,190190,12268,11865,1716953,1747738,1243462,1223533,272473,298754,15563,16008,146407,165988,4941,4819,34107,38636,1272632,1256517,284018,313188,26818,28646,161638,182718,9020,9155,475491,438775,419851,385134,21624,23037,15214,12640,4670,4476,2167,1639,11965,11849,430438,395608,26798,28501,20959,18097,7707,7472,3248,2710
R,7,2020,41,4100150,2042821,2057329,1552978,1514553,270837,301685,28267,26463,142139,162049,6228,5854,42372,46725,1589462,1554717,286154,319853,43844,43373,158933,180353,11016,10793,1610206,1647903,1170419,1155608,251208,280004,14619,14594,138007,157882,4390,4306,31563,35509,1197329,1185907,261811,292960,24969,26309,152186,173401,8174,8269,432615,409426,382559,358945,19629,21681,13648,11869,4132,4167,1838,1548,10809,11216,392133,368810,24343,26893,18875,17064,6747,6952,2842,2524
R,7,2020,42,4014287,1997308,2016979,1525994,1491851,260363,290905,27403,26316,136966,157420,5986,5542,40596,44945,1560806,1530299,274818,308209,42548,42965,153206,175062,10340,10214,1568595,1609570,1145806,1133603,241500,270078,14059,14516,132909,153180,4275,4109,30046,34084,1171265,1162500,251438,282373,24126,26067,146503,168161,7704,7870,428713,407409,380188,358248,18863,20827,13344,11800,4057,4240,1711,1433,10550,10861,389541,367799,23380,25836,18422,16898,6703,6901,2636,2344
R,7,2020,43,3967810,1967767,2000043,1504514,1479464,255172,287938,27351,25974,135908,157582,5853,5571,38969,43514,1538055,1516589,268944,304489,42173,42332,151268,174679,10149,10236,1547171,1593884,1131193,1121307,237060,267402,14248,14668,131730,153446,4126,4075,28814,32986,1155694,1149198,246370,279135,24235,26108,144577,167849,7489,7787,420596,406159,373321,358157,18112,20536,13103,11306,4178,4136,1727,1496,10155,10528,382361,367391,22574,25354,17938,16224,6691,6830,2660,2449
R,7,2020,44,3846684,1907940,1938744,1456593,1435076,245473,276385,26376,25022,136720,156319,5440,5252,37338,40690,1488722,1469717,258244,291658,40709,40567,151647,172389,9604,9545,1496696,1539681,1090866,1082417,227994,256468,13563,13812,132764,152222,3911,3844,27598,30918,1114340,1108488,236537,267284,23197,24743,145337,165828,7196,7294,411244,399063,365727,352659,17479,19917,12813,11210,3956,4097,1529,1408,9740,9772,374382,361229,21707,24374,17512,15824,6310,6561,2408,2251
R,7,2020,45,3957972,1966590,1991382,1506257,1478808,251584,283099,26442,25447,141166,159437,5669,5094,35472,39497,1536455,1512377,263641,297613,40369,40645,155319,175155,9651,9185,1552515,1590831,1136164,1123121,234715,264093,13620,14204,137214,155459,4119,3778,26683,30176,1158606,1148484,243062,274328,23140,24911,149297,168950,7327,7075,414075,400551,370093,355687,16869,19006,12822,11243,3952,3978,1550,1316,8789,9321,377849,363893,20579,23285,17229,15734,6022,6205,2324,2110
R,7,2020,46,3826694,1893397,1933297,1450919,1436425,240618,273973,25641,24475,137438,155762,5137,4989,33644,37673,1479540,1468246,251923,287765,38986,39218,150903,170686,8947,8992,1501264,1547661,1099654,1093061,225049,255937,13273,13838,133919,152038,3781,3695,25588,29092,1121193,1117350,232900,265862,22583,24442,145486,164887,6876,6934,392133,385636,351265,343364,15569,18036,12368,10637,3519,3724,1356,1294,8056,8581,358347,350896,19023,21903,16403,14776,5417,5799,2071,2058
R,7,2020,47,3876923,1911966,1964957,1464859,1460302,246626,281712,25218,24833,136848,156100,5102,4889,33313,37121,1493108,1491611,257477,295150,38643,39636,150267,170844,8831,8768,1528361,1583638,1120929,1120596,231474,264055,13352,14157,133353,152335,3786,3667,25467,28828,1142290,1144627,239018,273783,22798,24968,144971,165046,6808,6820,383605,381319,343930,339706,15152,17657,11866,10676,3495,3765,1316,1222,7846,8293,350818,346984,18459,21367,15845,14668,5296,5798,2023,1948
R,7,2020,48,4043448,1996639,2046809,1542623,1534920,254685,290127,25665,24825,135497,154929,5033,4859,33136,37149,1570600,1566227,265313,303226,39470,40152,148598,169430,8771,8814,1617488,1670347,1202385,1199108,239869,272880,13894,14417,131959,151344,3734,3618,25647,28980,1223771,1223251,247424,282346,23883,25705,143303,163957,6774,6860,379151,376462,340238,335812,14816,17247,11771,10408,3538,3585,1299,1241,7489,8169,346829,342976,17889,20880,15587,14447,5295,5473,1997,1954
R,7,2020,49,4265569,2104312,2161257,1644035,1639161,263333,302467,25972,25686,131961,150927,5045,4954,33966,38062,1672805,1671238,274118,315749,40460,41716,145172,165457,8975,9174,1728889,1787411,1307168,1306130,248637,285187,14477,15026,128402,147347,3731,3720,26474,30001,1329368,1331153,256285,294906,25124,27118,139852,159916,6936,7208,375423,373846,336867,333031,14696,17280,11495,10660,3559,3580,1314,1234,7492,8061,343437,340085,17833,20843,15336,14598,5320,5541,2039,1966
R,7,2020,50,4310670,2133843,2176827,1671802,1659089,265373,299285,26040,25420,132053,151212,5192,5077,33383,36744,1700007,1689824,275917,311956,40452,41280,144775,165258,9182,9262,1757159,1809537,1334053,1331337,250480,282612,14291,15219,128546,147563,3898,3876,25891,28930,1355662,1355297,257940,291914,24862,27155,139514,159626,7198,7334,376684,367290,337749,327752,14893,16673,11749,10201,3507,3649,1294,1201,7492,7814,344345,334527,17977,20042,15590,14125,5261,5632,1984,1928
R,7,2020,51,4076434,2012703,2063731,1584340,1581777,244613,277647,24623,23969,123689,141884,4695,4769,30743,33685,1610389,1610022,253933,288904,38367,39043,135344,154491,8226,8507,1663882,1721425,1271124,1276326,230940,262030,13949,14400,120540,138533,3538,3613,23791,26523,1291081,1298350,237376,270134,24080,25833,130618,149463,6437,6703,348821,342306,313216,305451,13673,15617,10674,9569,3149,3351,1157,1156,6952,7162,319308,311672,16557,18770,14287,13210,4726,5028,1789,1804
R,7,2020,52,3983727,1964096,2019631,1544960,1545585,244694,278440,23873,23357,117230,135620,4554,4634,28785,31995,1569125,1572166,253353,289075,37033,37900,128104,147479,7903,8464,1625082,1686597,1240665,1247842,231081,263227,13428,14332,114234,132514,3397,3516,22277,25166,1259101,1268491,237052,270874,23244,25460,123614,142746,6183,6707,339014,333034,304295,297743,13613,15213,10445,9025,2996,3106,1157,1118,6508,6829,310024,303675,16301,18201,13789,12440,4490,4733,1720,1757
R,7,2020,53,3979962,1955019,2024943,1549369,1563120,241549,277596,23191,23316,108548,125308,4559,4577,27803,31026,1572731,1588916,249804,288140,36227,37746,118785,136308,7888,8194,1631360,1703972,1258351,1276288,228787,262820,13488,14603,105626,122353,3436,3485,21672,24423,1276333,1296337,234492,270439,23286,25658,114473,131847,6244,6527,323659,320971,291018,286832,12762,14776,9703,8713,2922,2955,1123,1092,6131,6603,296398,292579,15312,17701,12941,12088,4312,4461,1644,1667
R,7,2020,54,4044734,1986127,2058607,1570912,1587306,249852,286316,23599,23628,109799,126098,4461,4509,27504,30750,1593735,1612807,258061,296415,36823,38373,119700,136991,7823,8131,1666172,1742310,1283582,1304705,236808,271791,13884,14996,107010,123081,3414,3520,21474,24217,1301137,1324548,242455,279034,24017,26419,115526,132422,6231,6538,319955,316297,287330,282601,13044,14525,9715,8632,2789,3017,1047,989,6030,6533,292598,288259,15606,17381,12806,11954,4174,4569,1592,1593
R,7,2020,55,4277856,2097187,2180669,1667053,1692732,261325,298992,24463,24797,111371,127693,4687,4752,28288,31703,1690662,1718943,269463,309316,38294,40284,121544,138656,8146,8510,1776151,1861757,1378539,1407535,248422,284352,14819,16219,108535,124728,3648,3738,22188,25185,1396799,1428103,254065,291841,25365,28398,117371,134164,6539,6890,321036,318912,288514,285197,12903,14640,9644,8578,2836,2965,1039,1014,6100,6518,293863,290840,15398,17475,12929,11886,4173,4492,1607,1620
R,7,2020,56,4343881,2118583,2225298,1694350,1737858,256806,296752,24132,24764,110806,129763,4375,4595,28114,31566,1717750,1763942,264754,306522,38291,40625,120742,140724,7834,8361,1814632,1916730,1421485,1462135,244312,282446,14974,16224,108155,127003,3411,3612,22295,25310,1439817,1482752,249880,289542,26029,28917,116775,136511,6309,6787,303951,308568,272865,275723,12494,14306,9158,8540,2651,2760,964,983,5819,6256,277933,281190,14874,16980,12262,11708,3967,4213,1525,1574
R,7,2020,57,4327862,2104702,2223160,1687469,1742954,251294,291640,23596,24293,110606,128603,4179,4459,27558,31211,1710429,1768600,258836,301417,37528,40196,120391,139179,7479,8142,1817293,1928192,1429177,1479428,239666,278277,14900,16124,108041,125800,3280,3544,22229,25019,1447511,1499731,245006,285361,25981,28854,116623,134941,6114,6646,287409,294968,258292,263526,11628,13363,8696,8169,2565,2803,899,915,5329,6192,262918,268869,13830,16056,11547,11342,3768,4238,1365,1496
R,7,2020,58,4306615,2089658,2216957,1688399,1752033,246061,287726,22909,24109,100988,118000,4264,4413,27037,30676,1711012,1777215,253289,297315,36706,40019,110552,128283,7591,8057,1814553,1934191,1441049,1499113,234969,275239,14672,16195,98607,115358,3422,3511,21834,24775,1459141,1519227,240081,282225,25720,29092,106957,124274,6239,6569,275105,282766,247350,252920,11092,12487,8237,7914,2381,2642,842,902,5203,5901,251871,257988,13208,15090,10986,10927,3595,4009,1352,1488
R,7,2020,59,4346885,2101798,2245087,1706689,1781859,244198,288280,22358,23953,97639,116874,4081,4196,26833,29925,1729049,1806418,251292,297321,36332,39846,107073,126844,7302,7739,1840262,1972673,1471728,1538065,233726,276038,14481,16562,95277,114304,3263,3390,21787,24314,1489675,1557784,238793,282711,25725,29521,103546,122947,5984,6364,261536,272414,234961,243794,10472,12242,7877,7391,2362,2570,818,806,5046,5611,239374,248634,12499,14610,10607,10325,3527,3897,1318,1375
R,7,2020,60,4372095,2116626,2255469,1711531,1782311,249399,292859,22693,23980,102211,122290,4119,4195,26673,29834,1733877,1806669,256351,302108,36574,39786,111602,132141,7314,7710,1854609,1984453,1476135,1539814,238757,280703,14779,16612,99892,119740,3310,3392,21736,24192,1494163,1559306,243725,287531,25998,29495,108181,128243,6016,6355,262017,271016,235396,242497,10642,12156,7914,7368,2319,2550,809,803,4937,5642,239714,247363,12626,14577,10576,10291,3421,3898,1298,1355
R,7,2020,61,4208976,2026188,2182788,1648122,1735396,234101,278833,20690,22475,94545,114407,3802,3843,24928,27834,1668895,1758333,240553,287117,33963,37662,103226,123408,6658,6991,1790772,1934075,1436565,1512671,224530,267641,13711,15671,92433,112079,3081,3149,20452,22864,1453487,1531329,229180,273783,24550,28248,100060,119952,5504,5851,235416,248713,211557,222725,9571,11192,6979,6804,2112,2328,721,694,4476,4970,215408,227004,11373,13334,9413,9414,3166,3456,1154,1140
R,7,2020,62,4168433,1999600,2168833,1632957,1733260,224761,268817,19785,21789,94372,114243,3577,3758,24148,26966,1653067,1755334,230997,276925,32747,36640,102693,122914,6361,6759,1780152,1932236,1435862,1521271,215633,258119,13392,15474,92419,112146,2915,3057,19931,22169,1452313,1539240,220147,264160,24098,27754,99813,119703,5275,5622,219448,236597,197095,211989,9128,10698,6393,6315,1953,2097,662,701,4217,4797,200754,216094,10850,12765,8649,8886,2880,3211,1086,1137
R,7,2020,63,4106492,1960712,2145780,1606315,1717622,217771,266488,19478,21115,90480,110879,3494,3557,23174,26119,1625553,1739089,223839,274242,32175,35969,98267,118824,6130,6527,1750972,1916667,1418063,1512243,209116,256134,13073,14988,88619,108865,2879,2907,19222,21530,1433871,1529724,213558,261909,23602,27410,95570,115772,5155,5442,209740,229113,188252,205379,8655,10354,6405,6127,1861,2014,615,650,3952,4589,191682,209365,10281,12333,8573,8559,2697,3052,975,1085
R,7,2020,64,3944582,1874380,2070202,1536567,1656833,205530,254523,18201,20313,88984,110032,3151,3432,21947,25069,1554885,1677358,211165,261971,30180,34542,96284,117797,5700,6202,1676321,1851058,1358860,1460340,197351,244662,12202,14641,87207,107963,2584,2864,18117,20588,1373842,1477013,201390,250145,22090,26531,93682,114700,4774,5211,198059,219144,177707,196493,8179,9861,5999,5672,1777,2069,567,568,3830,4481,181043,200345,9775,11826,8090,8011,2602,3097,926,991
R,7,2020,65,3897420,1846576,2050844,1519723,1647567,197865,246759,17510,19313,87356,109969,3025,3354,21097,23882,1537170,1667066,203287,253839,29252,32734,94332,117437,5497,6084,1656473,1838423,1348458,1456221,190054,237633,12068,13992,85707,108086,2510,2772,17676,19719,1362945,1472082,194053,242898,21963,25232,91940,114641,4653,5128,190103,212421,171265,191346,7811,9126,5442,5321,1649,1883,515,582,3421,4163,174225,194984,9234,10941,7289,7502,2392,2796,844,956
R,7,2020,66,3720410,1750568,1969842,1450455,1591756,180727,231892,15919,17984,81451,102985,2749,3109,19267,22116,1466576,1609773,185587,238424,26931,30800,87622,109574,4842,5660,1579638,1774428,1296311,1415451,173565,223598,11161,13191,80066,101252,2305,2563,16230,18373,1309787,1430230,177124,228471,20541,24016,85573,107055,4141,4781,170930,195414,154144,176305,7162,8294,4758,4793,1385,1733,444,546,3037,3743,156789,179543,8463,9953,6390,6784,2049,2519,701,879
R,7,2020,67,3562236,1670185,1892051,1391132,1537072,165927,216058,14808,16714,77753,98421,2635,2895,17930,20891,1406066,1554195,170320,222073,25015,28877,83557,104734,4653,5267,1512514,1709547,1248872,1372145,159479,208248,10449,12355,76377,96866,2224,2418,15113,17515,1261357,1386319,162690,212817,19150,22715,81559,102412,3981,4487,157671,182504,142260,164927,6448,7810,4359,4359,1376,1555,411,477,2817,3376,144709,167876,7630,9256,5865,6162,1998,2322,672,780
R,7,2020,68,3407082,1593647,1813435,1334554,1478264,153769,204130,13457,15571,72898,93729,2467,2750,16502,18991,1348251,1493842,157867,209526,23031,26864,78108,99270,4417,4923,1448568,1644324,1203284,1325409,147916,196831,9626,11552,71652,92258,2099,2323,13991,15951,1214803,1338331,150973,200918,17804,21236,76329,97138,3794,4197,145079,169111,131270,152855,5853,7299,3831,4019,1246,1471,368,427,2511,3040,133448,155511,6894,8608,5227,5628,1779,2132,623,726
R,7,2020,69,3286519,1529375,1757144,1280207,1429875,149439,201028,12988,14919,68890,90678,2260,2513,15591,18131,1293182,1444674,153290,206368,22216,25786,73655,95835,4046,4577,1390259,1594426,1154168,1282830,143817,194079,9388,10977,67728,89198,1943,2128,13215,15214,1165071,1295081,146681,198160,17308,20296,71984,93694,3525,3906,139116,162718,126039,147045,5622,6949,3600,3942,1162,1480,317,385,2376,2917,128111,149593,6609,8208,4908,5490,1671,2141,521,671
R,7,2020,70,3192029,1485086,1706943,1238964,1385689,144014,193524,12598,14231,72086,93549,2319,2499,15105,17451,1251487,1399856,147770,198642,21597,24534,76685,98704,4071,4554,1352657,1549221,1118989,1242897,138606,186678,9217,10689,71011,92165,1950,2133,12884,14659,1129602,1254658,141453,190563,16943,19537,75120,96663,3513,3925,132429,157722,119975,142792,5408,6846,3381,3542,1075,1384,369,366,2221,2792,121885,145198,6317,8079,4654,4997,1565,2041,558,629
R,7,2020,71,3074732,1426391,1648341,1201613,1352678,131015,178409,11724,13251,65954,85274,2214,2403,13871,16326,1213159,1366101,134331,183083,20040,23150,70151,89811,3840,4225,1305781,1503713,1092172,1221406,126262,172340,8621,9976,64935,84086,1888,2049,11903,13856,1102020,1232701,128761,175919,15872,18603,68677,88071,3310,3637,120610,144628,109441,131272,4753,6069,3103,3275,1019,1188,326,354,1968,2470,111139,133400,5570,7164,4168,4547,1474,1740,530,588
R,7,2020,72,3017173,1398098,1619075,1187500,1341245,122086,167869,10905,12485,62447,79590,1975,2206,13185,15680,1198512,1354199,125279,172226,18880,21984,66310,83964,3491,3986,1283754,1480526,1083564,1215354,117589,162166,8117,9451,61527,78418,1684,1878,11273,13259,1092890,1226177,120035,165494,15030,17687,64968,82263,3043,3440,114344,138549,103936,125891,4497,5703,2788,3034,920,1172,291,328,1912,2421,105622,128022,5244,6732,3850,4297,1342,1701,448,546
R,7,2020,73,3117385,1442000,1675385,1245078,1414123,113510,157447,10882,12094,57548,74210,1849,1918,13133,15593,1256127,1427131,116602,161766,19067,21804,61173,78368,3347,3584,1335056,1543295,1147690,1293810,109505,152096,8193,9307,56732,73098,1591,1633,11345,13351,1157194,1304843,111892,155466,15425,17815,59909,76769,2905,3116,106944,132090,97388,120313,4005,5351,2689,2787,816,1112,258,285,1788,2242,98933,122288,4710,6300,3642,3989,1264,1599,442,468
R,7,2020,74,2274412,1041614,1232798,884347,1021144,88418,125974,8151,9520,49138,62416,1655,1732,9905,12012,892658,1031083,90787,129275,14036,16573,52110,65931,2852,3154,950927,1117282,801741,916085,84857,121055,5960,7132,48467,61476,1432,1494,8470,10040,808822,924305,86612,123508,11084,13150,51119,64546,2483,2755,90687,115516,82606,105059,3561,4919,2191,2388,671,940,223,238,1435,1972,83836,106778,4175,5767,2952,3423,991,1385,369,399
R,7,2020,75,2219565,1009458,1210107,858676,1004288,85408,123614,7690,9157,46739,59903,1412,1641,9533,11504,866682,1013818,87645,126758,13403,15944,49520,63228,2629,3023,924384,1101407,781059,905006,82217,119239,5700,6960,46044,59033,1212,1408,8152,9761,787838,913023,83894,121614,10670,12860,48524,61954,2292,2629,85074,108700,77617,99282,3191,4375,1990,2197,695,870,200,233,1381,1743,78844,100795,3751,5144,2733,3084,996,1274,337,394
R,7,2020,76,2130427,961529,1168898,824137,979809,77629,113746,7048,8462,42850,54541,1311,1437,8554,10903,831334,988846,79568,116788,12188,15045,45348,57534,2394,2743,885986,1068507,755107,887965,74698,109888,5285,6426,42320,53720,1149,1245,7427,9263,761314,895584,76204,112221,9844,12148,44549,56358,2116,2404,75543,100391,69030,91844,2931,3858,1763,2036,530,821,162,192,1127,1640,70020,93262,3364,4567,2344,2897,799,1176,278,339
R,7,2020,77,2147097,963155,1183942,834571,1003701,73183,110909,6502,7969,39623,49605,1138,1314,8138,10444,841457,1012430,75035,113747,11541,14370,41848,52386,2119,2505,893069,1088166,770433,916336,70485,106939,5005,6045,39073,48880,1007,1124,7066,8842,776419,923676,71884,109042,9501,11651,41032,51298,1867,2186,70086,95776,64138,87365,2698,3970,1497,1924,550,725,131,190,1072,1602,65038,88754,3151,4705,2040,2719,816,1088,252,319
R,7,2020,78,1839828,816776,1023052,702330,860398,63762,97750,5744,6996,36808,47733,984,1201,7148,8974,708306,867882,65421,100131,10135,12465,38853,50197,1824,2198,754438,937639,645217,782043,61370,94520,4436,5306,36352,47073,856,1001,6207,7696,650380,788404,62657,96350,8329,10108,38174,49252,1597,1901,62338,85413,57113,78355,2392,3230,1308,1690,456,660,128,200,941,1278,57926,79478,2764,3781,1806,2357,679,945,227,297
R,7,2020,79,1649916,722766,927150,619676,777002,57014,91012,5167,6385,33652,43474,927,1029,6330,8248,625014,783855,58439,93218,9013,11369,35499,45816,1692,2010,665671,847413,567346,703761,54846,87941,3968,4945,33233,42871,820,872,5458,7023,571925,709564,55910,89625,7362,9287,34875,44919,1497,1737,57095,79737,52330,73241,2168,3071,1199,1440,419,603,107,157,872,1225,53089,74291,2529,3593,1651,2082,624,897,195,273
R,7,2020,80,1526957,663256,863701,566027,721436,53282,86124,4814,6008,32342,41384,868,1067,5923,7682,570997,727829,54634,88218,8308,10599,34168,43535,1582,1949,609236,787546,516540,651619,51255,83111,3660,4605,31910,40809,743,875,5128,6527,520836,657003,52279,84699,6730,8593,33541,42701,1384,1650,54020,76155,49487,69817,2027,3013,1154,1403,432,575,125,192,795,1155,50161,70826,2355,3519,1578,2006,627,834,198,299
R,7,2020,81,1400392,604941,795451,519607,669804,46674,75943,4044,5287,28781,36619,715,960,5120,6838,523943,675503,47840,77757,7096,9359,30308,38560,1329,1798,556145,725854,474826,605831,44776,73212,3058,4078,28430,36095,619,822,4436,5816,478552,610670,45667,74566,5749,7634,29796,37792,1183,1543,48796,69597,44781,63973,1898,2731,986,1209,351,524,96,138,684,1022,45391,64833,2173,3191,1347,1725,512,768,146,255
R,7,2020,82,1303809,554034,749775,476590,631678,42037,71656,3692,5023,26322,34356,657,871,4736,6191,480582,636827,43120,73348,6519,8623,27739,36143,1194,1606,509573,684736,435645,572011,40415,69047,2862,3853,26004,33891,555,709,4092,5225,439075,576324,41231,70326,5356,6977,27271,35446,1025,1347,44461,65039,40945,59667,1622,2609,830,1170,318,465,102,162,644,966,41507,60503,1889,3022,1163,1646,468,697,169,259
R,7,2020,83,1163249,486767,676482,418180,569506,37124,64777,3207,4365,23509,31366,601,784,4146,5684,421734,574268,38074,66296,5621,7661,24802,33017,1064,1471,446902,617297,381521,515078,35598,62471,2451,3323,23222,30905,518,656,3592,4864,384587,519121,36305,63634,4599,6209,24380,32368,926,1265,39865,59185,36659,54428,1526,2306,756,1042,287,461,83,128,554,820,37147,55147,1769,2662,1022,1452,422,649,138,206
R,7,2020,84,1070307,440593,629714,378787,529859,33820,61098,2851,4057,20949,28891,511,676,3675,5133,381872,534123,34657,62514,4959,7087,22113,30350,974,1236,404247,574865,345252,479329,32457,59021,2192,3096,20699,28495,446,572,3201,4352,347938,482922,33084,60098,4058,5724,21748,29770,857,1069,36346,54849,33535,50530,1363,2077,659,961,250,396,65,104,474,781,33934,51201,1573,2416,901,1363,365,580,117,167
R,7,2020,85,984343,396715,587628,341971,496123,29814,55955,2543,3718,18663,26435,471,615,3253,4782,344725,500078,30546,57209,4405,6508,19669,27829,897,1178,363824,536221,311526,448737,28643,54010,1965,2800,18430,26056,413,515,2847,4103,313928,452106,29215,54975,3632,5260,19324,27284,793,1006,32891,51407,30445,47386,1171,1945,578,918,233,379,58,100,406,679,30797,47972,1331,2234,773,1248,345,545,104,172
R,7,2020,86,842226,333679,508547,287494,428965,24951,48536,2055,3073,16013,23211,425,546,2741,4216,289829,432519,25558,49669,3600,5477,16901,24504,759,1034,306039,464656,261885,388471,24011,46879,1550,2317,15831,22884,364,474,2398,3631,263924,391523,24482,47744,2924,4431,16627,24027,664,901,27640,43891,25609,40494,940,1657,505,756,182,327,61,72,343,585,25905,40996,1076,1925,676,1046,274,477,95,133
R,7,2020,87,774636,300138,474498,259565,401276,21818,44099,1842,2833,14157,22076,354,469,2402,3745,261620,404395,22355,45080,3178,4989,14958,23185,634,944,276238,434803,237446,364527,20960,42646,1425,2186,13987,21799,310,408,2110,3237,239243,367208,21378,43414,2620,4093,14707,22785,560,835,23900,39695,22119,36749,858,1453,417,647,170,277,44,61,292,508,22377,37187,977,1666,558,896,251,400,74,109
R,7,2020,88,696138,263338,432800,229213,368587,18101,38551,1525,2496,12118,19335,311,413,2070,3418,230981,371458,18565,39473,2663,4454,12809,20303,587,830,241954,396847,209293,335310,17428,37245,1150,1904,11974,19088,273,362,1836,2938,210858,337758,17800,37974,2162,3624,12604,19945,521,720,21384,35953,19920,33277,673,1306,375,592,144,247,38,51,234,480,20123,33700,765,1499,501,830,205,358,66,110
R,7,2020,89,620583,228914,391669,200187,335234,15015,33467,1251,2138,10421,17494,273,370,1767,2966,201693,337705,15406,34290,2242,3841,11009,18355,496,726,210099,359385,182644,305309,14433,32337,932,1596,10317,17294,240,319,1533,2530,183951,307400,14731,32967,1803,3080,10841,18043,434,638,18815,32284,17543,29925,582,1130,319,542,104,200,33,51,234,436,17742,30305,675,1323,439,761,168,312,62,88
R,7,2020,90,553813,198684,355129,173140,303408,13178,30543,1182,1955,9396,16192,241,350,1547,2681,174452,305654,13528,31265,2046,3503,9900,16968,435,661,182193,325951,157776,276266,12641,29574,880,1485,9314,16010,219,300,1363,2316,158932,278198,12922,30124,1644,2860,9769,16698,393,575,16491,29178,15364,27142,537,969,302,470,82,182,22,50,184,365,15520,27456,606,1141,402,643,131,270,42,86
R,7,2020,91,460157,160751,299406,140563,256640,10312,25397,911,1459,7515,13363,184,300,1266,2247,141623,258512,10608,26024,1647,2768,7907,13982,347,571,147679,275683,128401,234617,9897,24561,689,1094,7433,13214,163,262,1096,1935,129316,236215,10124,25061,1344,2244,7774,13759,303,503,13072,23723,12162,22023,415,836,222,365,82,149,21,38,170,312,12307,22297,484,963,303,524,133,223,44,68
R,7,2020,92,394211,132947,261264,116428,224638,8316,21608,734,1324,6299,11498,131,236,1039,1960,117314,226266,8542,22137,1301,2449,6646,12061,270,498,122417,241366,106594,206196,7991,20896,560,991,6246,11371,114,200,912,1712,107370,207605,8174,21317,1062,1995,6562,11873,237,429,10530,19898,9834,18442,325,712,174,333,53,127,17,36,127,248,9944,18661,368,820,239,454,84,188,33,69
R,7,2020,93,326753,106819,219934,93263,189133,6749,18166,575,1136,5264,9690,101,188,867,1621,94001,190501,6956,18599,1067,2069,5532,10148,200,385,98671,203949,85618,174339,6517,17571,460,867,5223,9585,89,162,764,1425,86267,175536,6682,17917,898,1705,5464,9995,176,338,8148,15985,7645,14794,232,595,115,269,41,105,12,26,103,196,7734,14965,274,682,169,364,68,153,24,47
