GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,DJA001,DJA002
"G5100150","1980","3","5","Virginia","51",,"Augusta","015",,,,,,,,,,,,"AUGUSTA",339,28
"G5100170","1980","3","5","Virginia","51",,"Bath","017",,,,,,,,,,,,"BATH",24,6
"G5100190","1980","3","5","Virginia","51",,"Bedford","019",,,,,,,,,,,,"BEDFORD",93,77
"G5100210","1980","3","5","Virginia","51",,"Bland","021",,,,,,,,,,,,"BLAND",24,4
"G5100230","1980","3","5","Virginia","51","6800","Botetourt","023",,,,,,,,,,,,"BOTETOURT",108,0
"G5100250","1980","3","5","Virginia","51",,"Brunswick","025",,,,,,,,,,,,"BRUNSWICK",72,137
"G5100270","1980","3","5","Virginia","51",,"Buchanan","027",,,,,,,,,,,,"BUCHANAN",104,78
"G5100290","1980","3","5","Virginia","51",,"Buckingham","029",,,,,,,,,,,,"BUCKINGHAM",288,36
"G5100310","1980","3","5","Virginia","51","4640","Campbell","031",,,,,,,,,,,,"CAMPBELL",212,26
"G5100330","1980","3","5","Virginia","51",,"Caroline","033",,,,,,,,,,,,"CAROLINE",172,5
"G5100350","1980","3","5","Virginia","51",,"Carroll","035",,,,,,,,,,,,"CARROLL",76,22
"G5100360","1980","3","5","Virginia","51","6760","Charles City","036",,,,,,,,,,,,"CHARLES CITY",55,6
"G5100370","1980","3","5","Virginia","51",,"Charlotte","037",,,,,,,,,,,,"CHARLOTTE",94,21
"G5100410","1980","3","5","Virginia","51","6760","Chesterfield","041",,,,,,,,,,,,"CHESTERFIELD",879,122
"G5100430","1980","3","5","Virginia","51",,"Clarke","043",,,,,,,,,,,,"CLARKE",0,0
"G5100450","1980","3","5","Virginia","51","6800","Craig","045",,,,,,,,,,,,"CRAIG",47,27
"G5100470","1980","3","5","Virginia","51",,"Culpeper","047",,,,,,,,,,,,"CULPEPER",176,20
"G5100490","1980","3","5","Virginia","51",,"Cumberland","049",,,,,,,,,,,,"CUMBERLAND",30,74
"G5100510","1980","3","5","Virginia","51",,"Dickenson","051",,,,,,,,,,,,"DICKENSON",143,17
"G5100530","1980","3","5","Virginia","51","6140","Dinwiddie","053",,,,,,,,,,,,"DINWIDDIE",75,28
"G5100570","1980","3","5","Virginia","51",,"Essex","057",,,,,,,,,,,,"ESSEX",50,11
"G5100590","1980","3","5","Virginia","51","8840","Fairfax","059",,,,,,,,,,,,"FAIRFAX",18573,1181
"G5100610","1980","3","5","Virginia","51",,"Fauquier","061",,,,,,,,,,,,"FAUQUIER",165,21
"G5100630","1980","3","5","Virginia","51",,"Floyd","063",,,,,,,,,,,,"FLOYD",35,6
"G5100650","1980","3","5","Virginia","51","1540","Fluvanna","065",,,,,,,,,,,,"FLUVANNA",47,5
"G5100670","1980","3","5","Virginia","51",,"Franklin","067",,,,,,,,,,,,"FRANKLIN",219,28
"G5100690","1980","3","5","Virginia","51",,"Frederick","069",,,,,,,,,,,,"FREDERICK",73,26
"G5100710","1980","3","5","Virginia","51",,"Giles","071",,,,,,,,,,,,"GILES",52,54
"G5100730","1980","3","5","Virginia","51","5680","Gloucester","073",,,,,,,,,,,,"GLOUCESTER",142,17
"G5100750","1980","3","5","Virginia","51","6760","Goochland","075",,,,,,,,,,,,"GOOCHLAND",103,42
"G5100770","1980","3","5","Virginia","51",,"Grayson","077",,,,,,,,,,,,"GRAYSON",62,0
"G5100790","1980","3","5","Virginia","51","1540","Greene","079",,,,,,,,,,,,"GREENE",7,55
"G5100810","1980","3","5","Virginia","51",,"Greensville","081",,,,,,,,,,,,"GREENSVILLE",0,67
"G5100830","1980","3","5","Virginia","51",,"Halifax","083",,,,,,,,,,,,"HALIFAX",116,22
"G5100850","1980","3","5","Virginia","51","6760","Hanover","085",,,,,,,,,,,,"HANOVER",209,97
"G5100870","1980","3","5","Virginia","51","6760","Henrico","087",,,,,,,,,,,,"HENRICO",1079,145
"G5100890","1980","3","5","Virginia","51",,"Henry","089",,,,,,,,,,,,"HENRY",306,126
"G5100910","1980","3","5","Virginia","51",,"Highland","091",,,,,,,,,,,,"HIGHLAND",0,0
"G5100930","1980","3","5","Virginia","51",,"Isle Of Wight","093",,,,,,,,,,,,"ISLE OF WIGHT",43,0
"G5100950","1980","3","5","Virginia","51","5680","James City","095",,,,,,,,,,,,"JAMES CITY",239,55
"G5100970","1980","3","5","Virginia","51",,"King And Queen","097",,,,,,,,,,,,"KING AND QUEEN",39,0
"G5100990","1980","3","5","Virginia","51",,"King George","099",,,,,,,,,,,,"KING GEORGE",127,0
"G5101010","1980","3","5","Virginia","51",,"King William","101",,,,,,,,,,,,"KING WILLIAM",75,2
"G5101030","1980","3","5","Virginia","51",,"Lancaster","103",,,,,,,,,,,,"LANCASTER",80,6
"G5101050","1980","3","5","Virginia","51",,"Lee","105",,,,,,,,,,,,"LEE",46,73
"G5101070","1980","3","5","Virginia","51","8840","Loudoun","107",,,,,,,,,,,,"LOUDOUN",727,85
"G5101090","1980","3","5","Virginia","51",,"Louisa","109",,,,,,,,,,,,"LOUISA",152,57
"G5101110","1980","3","5","Virginia","51",,"Lunenburg","111",,,,,,,,,,,,"LUNENBURG",73,35
"G5101130","1980","3","5","Virginia","51",,"Madison","113",,,,,,,,,,,,"MADISON",191,66
"G5101150","1980","3","5","Virginia","51",,"Mathews","115",,,,,,,,,,,,"MATHEWS",0,0
"G5101170","1980","3","5","Virginia","51",,"Mecklenburg","117",,,,,,,,,,,,"MECKLENBURG",81,106
"G5101190","1980","3","5","Virginia","51",,"Middlesex","119",,,,,,,,,,,,"MIDDLESEX",0,0
"G5101210","1980","3","5","Virginia","51",,"Montgomery","121",,,,,,,,,,,,"MONTGOMERY",328,121
"G5101250","1980","3","5","Virginia","51",,"Nelson","125",,,,,,,,,,,,"NELSON",24,60
"G5101270","1980","3","5","Virginia","51","6760","New Kent","127",,,,,,,,,,,,"NEW KENT",46,28
"G5101310","1980","3","5","Virginia","51",,"Northampton","131",,,,,,,,,,,,"NORTHAMPTON",77,172
"G5101330","1980","3","5","Virginia","51",,"Northumberland","133",,,,,,,,,,,,"NORTHUMBERLAND",139,26
"G5101350","1980","3","5","Virginia","51",,"Nottoway","135",,,,,,,,,,,,"NOTTOWAY",60,0
"G5101370","1980","3","5","Virginia","51",,"Orange","137",,,,,,,,,,,,"ORANGE",98,1
"G5101390","1980","3","5","Virginia","51",,"Page","139",,,,,,,,,,,,"PAGE",36,29
"G5101410","1980","3","5","Virginia","51",,"Patrick","141",,,,,,,,,,,,"PATRICK",121,61
"G5101430","1980","3","5","Virginia","51","1950","Pittsylvania","143",,,,,,,,,,,,"PITTSYLVANIA",369,32
"G5101450","1980","3","5","Virginia","51","6760","Powhatan","145",,,,,,,,,,,,"POWHATAN",0,0
"G5101470","1980","3","5","Virginia","51",,"Prince Edward","147",,,,,,,,,,,,"PRINCE EDWARD",18,82
"G5101490","1980","3","5","Virginia","51","6140","Prince George","149",,,,,,,,,,,,"PRINCE GEORGE",428,85
"G5101530","1980","3","5","Virginia","51","8840","Prince William","153",,,,,,,,,,,,"PRINCE WILLIAM",2883,334
"G5101550","1980","3","5","Virginia","51",,"Pulaski","155",,,,,,,,,,,,"PULASKI",105,0
"G5101570","1980","3","5","Virginia","51",,"Rappahannock","157",,,,,,,,,,,,"RAPPAHANNOCK",0,0
"G5101590","1980","3","5","Virginia","51",,"Richmond","159",,,,,,,,,,,,"RICHMOND",10,31
"G5101610","1980","3","5","Virginia","51","6800","Roanoke","161",,,,,,,,,,,,"ROANOKE",292,60
"G5101630","1980","3","5","Virginia","51",,"Rockbridge","163",,,,,,,,,,,,"ROCKBRIDGE",76,43
"G5101650","1980","3","5","Virginia","51",,"Rockingham","165",,,,,,,,,,,,"ROCKINGHAM",310,122
"G5101670","1980","3","5","Virginia","51",,"Russell","167",,,,,,,,,,,,"RUSSELL",118,29
"G5101690","1980","3","5","Virginia","51","3660","Scott","169",,,,,,,,,,,,"SCOTT",110,20
"G5101710","1980","3","5","Virginia","51",,"Shenandoah","171",,,,,,,,,,,,"SHENANDOAH",176,43
"G5101730","1980","3","5","Virginia","51",,"Smyth","173",,,,,,,,,,,,"SMYTH",108,0
"G5101750","1980","3","5","Virginia","51",,"Southampton","175",,,,,,,,,,,,"SOUTHAMPTON",96,26
"G5101770","1980","3","5","Virginia","51",,"Spotsylvania","177",,,,,,,,,,,,"SPOTSYLVANIA",223,72
"G5101790","1980","3","5","Virginia","51",,"Stafford","179",,,,,,,,,,,,"STAFFORD",394,97
"G5101810","1980","3","5","Virginia","51",,"Surry","181",,,,,,,,,,,,"SURRY",284,26
"G5101830","1980","3","5","Virginia","51",,"Sussex","183",,,,,,,,,,,,"SUSSEX",32,92
"G5101850","1980","3","5","Virginia","51",,"Tazewell","185",,,,,,,,,,,,"TAZEWELL",209,44
"G5101870","1980","3","5","Virginia","51",,"Warren","187",,,,,,,,,,,,"WARREN",199,6
"G5101910","1980","3","5","Virginia","51","3660","Washington","191",,,,,,,,,,,,"WASHINGTON",129,68
"G5101930","1980","3","5","Virginia","51",,"Westmoreland","193",,,,,,,,,,,,"WESTMORELAND",100,22
"G5101950","1980","3","5","Virginia","51",,"Wise","195",,,,,,,,,,,,"WISE",126,43
"G5101970","1980","3","5","Virginia","51",,"Wythe","197",,,,,,,,,,,,"WYTHE",57,0
"G5101990","1980","3","5","Virginia","51","5680","York","199",,,,,,,,,,,,"YORK",523,4
"G5105100","1980","3","5","Virginia","51","8840","Alexandria City","510",,,,,,,,,,,,"ALEXANDRIA",3740,485
"G5105150","1980","3","5","Virginia","51",,"Bedford City","515",,,,,,,,,,,,"BEDFORD",30,0
"G5105200","1980","3","5","Virginia","51","3660","Bristol City","520",,,,,,,,,,,,"BRISTOL",21,19
"G5105300","1980","3","5","Virginia","51",,"Buena Vista City","530",,,,,,,,,,,,"BUENA VISTA",49,0
"G5105400","1980","3","5","Virginia","51","1540","Charlottesville City","540",,,,,,,,,,,,"CHARLOTTESVILLE",325,45
"G5105500","1980","3","5","Virginia","51","5720","Chesapeake City","550",,,,,,,,,,,,"CHESAPEAKE",728,27
"G5105600","1980","3","5","Virginia","51",,"Clifton Forge City","560",,,,,,,,,,,,"CLIFTON FORGE",0,0
"G5105700","1980","3","5","Virginia","51","6140","Colonial Heights City","570",,,,,,,,,,,,"COLONIAL HEIGHTS",90,38
"G5105800","1980","3","5","Virginia","51",,"Covington City","580",,,,,,,,,,,,"COVINGTON",96,35
"G5105900","1980","3","5","Virginia","51","1950","Danville City","590",,,,,,,,,,,,"DANVILLE",203,74
"G5105950","1980","3","5","Virginia","51",,"Emporia City","595",,,,,,,,,,,,"EMPORIA",0,0
"G5106000","1980","3","5","Virginia","51","8840","Fairfax City","600",,,,,,,,,,,,"FAIRFAX",443,0
"G5106100","1980","3","5","Virginia","51","8840","Falls Church City","610",,,,,,,,,,,,"FALLS CHURCH",263,40
"G5106200","1980","3","5","Virginia","51",,"Franklin City","620",,,,,,,,,,,,"FRANKLIN",110,30
"G5106300","1980","3","5","Virginia","51",,"Fredericksburg City","630",,,,,,,,,,,,"FREDERICKSBURG",49,0
"G5106400","1980","3","5","Virginia","51",,"Galax City","640",,,,,,,,,,,,"GALAX",0,0
"G5106500","1980","3","5","Virginia","51","5680","Hampton City","650",,,,,,,,,,,,"HAMPTON",1346,147
"G5106600","1980","3","5","Virginia","51",,"Harrisonburg City","660",,,,,,,,,,,,"HARRISONBURG",34,15
"G5106700","1980","3","5","Virginia","51","6140","Hopewell City","670",,,,,,,,,,,,"HOPEWELL",114,84
"G5106780","1980","3","5","Virginia","51",,"Lexington City","678",,,,,,,,,,,,"LEXINGTON",39,11
"G5106800","1980","3","5","Virginia","51","4640","Lynchburg City","680",,,,,,,,,,,,"LYNCHBURG",335,30
"G5106830","1980","3","5","Virginia","51","8840","Manassas City","683",,,,,,,,,,,,"MANASSAS",110,0
"G5106850","1980","3","5","Virginia","51","8840","Manassas Park City","685",,,,,,,,,,,,"MANASSAS PARK",40,0
"G5106900","1980","3","5","Virginia","51",,"Martinsville City","690",,,,,,,,,,,,"MARTINSVILLE",88,6
"G5107000","1980","3","5","Virginia","51","5680","Newport News City","700",,,,,,,,,,,,"NEWPORT NEWS",1968,401
"G5107100","1980","3","5","Virginia","51","5720","Norfolk City","710",,,,,,,,,,,,"NORFOLK",3396,938
"G5107200","1980","3","5","Virginia","51",,"Norton City","720",,,,,,,,,,,,"NORTON",0,0
"G5107300","1980","3","5","Virginia","51","6140","Petersburg City","730",,,,,,,,,,,,"PETERSBURG",368,66
"G5107350","1980","3","5","Virginia","51","5680","Poquoson City","735",,,,,,,,,,,,"POQUOSON",52,0
"G5107400","1980","3","5","Virginia","51","5720","Portsmouth City","740",,,,,,,,,,,,"PORTSMOUTH",685,169
"G5107500","1980","3","5","Virginia","51",,"Radford City","750",,,,,,,,,,,,"RADFORD",24,0
"G5107600","1980","3","5","Virginia","51","6760","Richmond City","760",,,,,,,,,,,,"RICHMOND",1503,472
"G5107700","1980","3","5","Virginia","51","6800","Roanoke City","770",,,,,,,,,,,,"ROANOKE",469,113
"G5107750","1980","3","5","Virginia","51","6800","Salem City","775",,,,,,,,,,,,"SALEM",78,53
"G5107800","1980","3","5","Virginia","51",,"South Boston City","780",,,,,,,,,,,,"SOUTH BOSTON",41,0
"G5107900","1980","3","5","Virginia","51",,"Staunton City","790",,,,,,,,,,,,"STAUNTON",34,0
"G5108000","1980","3","5","Virginia","51","5720","Suffolk City","800",,,,,,,,,,,,"SUFFOLK",199,142
"G5108100","1980","3","5","Virginia","51","5720","Virginia Beach City","810",,,,,,,,,,,,"VIRGINIA BEACH",4128,633
"G5108200","1980","3","5","Virginia","51",,"Waynesboro City","820",,,,,,,,,,,,"WAYNESBORO",102,7
"G5108300","1980","3","5","Virginia","51","5680","Williamsburg City","830",,,,,,,,,,,,"WILLIAMSBURG",51,5
"G5108400","1980","3","5","Virginia","51",,"Winchester City","840",,,,,,,,,,,,"WINCHESTER",153,0
"G5300010","1980","4","9","Washington","53",,"Adams","001",,,,,,,,,,,,"ADAMS",2229,717
"G5300030","1980","4","9","Washington","53",,"Asotin","003",,,,,,,,,,,,"ASOTIN",140,22
"G5300050","1980","4","9","Washington","53","6740","Benton","005",,,,,,,,,,,,"BENTON",3680,868
"G5300070","1980","4","9","Washington","53",,"Chelan","007",,,,,,,,,,,,"CHELAN",762,607
"G5300090","1980","4","9","Washington","53",,"Clallam","009",,,,,,,,,,,,"CLALLAM",452,150
"G5300110","1980","4","9","Washington","53","6440","Clark","011",,,,,,,,,,,,"CLARK",2845,463
"G5300130","1980","4","9","Washington","53",,"Columbia","013",,,,,,,,,,,,"COLUMBIA",32,0
"G5300150","1980","4","9","Washington","53",,"Cowlitz","015",,,,,,,,,,,,"COWLITZ",743,353
"G5300170","1980","4","9","Washington","53",,"Douglas","017",,,,,,,,,,,,"DOUGLAS",399,156
"G5300190","1980","4","9","Washington","53",,"Ferry","019",,,,,,,,,,,,"FERRY",41,2
"G5300210","1980","4","9","Washington","53","6740","Franklin","021",,,,,,,,,,,,"FRANKLIN",3674,1713
"G5300230","1980","4","9","Washington","53",,"Garfield","023",,,,,,,,,,,,"GARFIELD",0,0
"G5300250","1980","4","9","Washington","53",,"Grant","025",,,,,,,,,,,,"GRANT",3828,1537
"G5300270","1980","4","9","Washington","53",,"Grays Harbor","027",,,,,,,,,,,,"GRAYS HARBOR",666,162
"G5300290","1980","4","9","Washington","53",,"Island","029",,,,,,,,,,,,"ISLAND",945,205
"G5300310","1980","4","9","Washington","53",,"Jefferson","031",,,,,,,,,,,,"JEFFERSON",149,62
"G5300330","1980","4","9","Washington","53","7600","King","033",,,,,,"91",,,,,,"KING",22505,3642
"G5300350","1980","4","9","Washington","53","1150","Kitsap","035",,,,,,,,,,,,"KITSAP",3145,473
"G5300370","1980","4","9","Washington","53",,"Kittitas","037",,,,,,,,,,,,"KITTITAS",180,64
"G5300390","1980","4","9","Washington","53",,"Klickitat","039",,,,,,,,,,,,"KLICKITAT",412,54
"G5300410","1980","4","9","Washington","53",,"Lewis","041",,,,,,,,,,,,"LEWIS",491,164
"G5300430","1980","4","9","Washington","53",,"Lincoln","043",,,,,,,,,,,,"LINCOLN",70,10
"G5300450","1980","4","9","Washington","53",,"Mason","045",,,,,,,,,,,,"MASON",303,43
"G5300470","1980","4","9","Washington","53",,"Okanogan","047",,,,,,,,,,,,"OKANOGAN",416,192
"G5300490","1980","4","9","Washington","53",,"Pacific","049",,,,,,,,,,,,"PACIFIC",130,15
"G5300510","1980","4","9","Washington","53",,"Pend Oreille","051",,,,,,,,,,,,"PEND OREILLE",69,12
"G5300530","1980","4","9","Washington","53","8200","Pierce","053",,,,,,"91",,,,,,"PIERCE",9573,2215
"G5300550","1980","4","9","Washington","53",,"San Juan","055",,,,,,,,,,,,"SAN JUAN",0,0
"G5300570","1980","4","9","Washington","53",,"Skagit","057",,,,,,,,,,,,"SKAGIT",1634,365
"G5300590","1980","4","9","Washington","53",,"Skamania","059",,,,,,,,,,,,"SKAMANIA",61,9
"G5300610","1980","4","9","Washington","53","7600","Snohomish","061",,,,,,"91",,,,,,"SNOHOMISH",4715,650
"G5300630","1980","4","9","Washington","53","7840","Spokane","063",,,,,,,,,,,,"SPOKANE",3901,871
"G5300650","1980","4","9","Washington","53",,"Stevens","065",,,,,,,,,,,,"STEVENS",234,74
"G5300670","1980","4","9","Washington","53","5910","Thurston","067",,,,,,,,,,,,"THURSTON",2329,319
"G5300690","1980","4","9","Washington","53",,"Wahkiakum","069",,,,,,,,,,,,"WAHKIAKUM",24,34
"G5300710","1980","4","9","Washington","53",,"Walla Walla","071",,,,,,,,,,,,"WALLA WALLA",1686,775
"G5300730","1980","4","9","Washington","53","0860","Whatcom","073",,,,,,,,,,,,"WHATCOM",1476,412
"G5300750","1980","4","9","Washington","53",,"Whitman","075",,,,,,,,,,,,"WHITMAN",184,227
"G5300770","1980","4","9","Washington","53","9260","Yakima","077",,,,,,,,,,,,"YAKIMA",16561,8495
"G5400010","1980","3","5","West Virginia","54",,"Barbour","001",,,,,,,,,,,,"BARBOUR",43,7
"G5400030","1980","3","5","West Virginia","54",,"Berkeley","003",,,,,,,,,,,,"BERKELEY",226,111
"G5400050","1980","3","5","West Virginia","54",,"Boone","005",,,,,,,,,,,,"BOONE",0,0
"G5400070","1980","3","5","West Virginia","54",,"Braxton","007",,,,,,,,,,,,"BRAXTON",51,7
"G5400090","1980","3","5","West Virginia","54","8080","Brooke","009",,,,,,,,,,,,"BROOKE",69,0
"G5400110","1980","3","5","West Virginia","54","3400","Cabell","011",,,,,,,,,,,,"CABELL",611,128
"G5400130","1980","3","5","West Virginia","54",,"Calhoun","013",,,,,,,,,,,,"CALHOUN",0,0
"G5400150","1980","3","5","West Virginia","54",,"Clay","015",,,,,,,,,,,,"CLAY",118,43
"G5400170","1980","3","5","West Virginia","54",,"Doddridge","017",,,,,,,,,,,,"DODDRIDGE",0,0
"G5400190","1980","3","5","West Virginia","54",,"Fayette","019",,,,,,,,,,,,"FAYETTE",479,28
"G5400210","1980","3","5","West Virginia","54",,"Gilmer","021",,,,,,,,,,,,"GILMER",28,2
"G5400230","1980","3","5","West Virginia","54",,"Grant","023",,,,,,,,,,,,"GRANT",87,11
"G5400250","1980","3","5","West Virginia","54",,"Greenbrier","025",,,,,,,,,,,,"GREENBRIER",174,54
"G5400270","1980","3","5","West Virginia","54",,"Hampshire","027",,,,,,,,,,,,"HAMPSHIRE",56,46
"G5400290","1980","3","5","West Virginia","54","8080","Hancock","029",,,,,,,,,,,,"HANCOCK",221,16
"G5400310","1980","3","5","West Virginia","54",,"Hardy","031",,,,,,,,,,,,"HARDY",82,0
"G5400330","1980","3","5","West Virginia","54",,"Harrison","033",,,,,,,,,,,,"HARRISON",906,87
"G5400350","1980","3","5","West Virginia","54",,"Jackson","035",,,,,,,,,,,,"JACKSON",89,48
"G5400370","1980","3","5","West Virginia","54",,"Jefferson","037",,,,,,,,,,,,"JEFFERSON",103,34
"G5400390","1980","3","5","West Virginia","54","1480","Kanawha","039",,,,,,,,,,,,"KANAWHA",1002,413
"G5400410","1980","3","5","West Virginia","54",,"Lewis","041",,,,,,,,,,,,"LEWIS",21,41
"G5400430","1980","3","5","West Virginia","54",,"Lincoln","043",,,,,,,,,,,,"LINCOLN",119,41
"G5400450","1980","3","5","West Virginia","54",,"Logan","045",,,,,,,,,,,,"LOGAN",415,110
"G5400470","1980","3","5","West Virginia","54",,"McDowell","047",,,,,,,,,,,,"MCDOWELL",314,284
"G5400490","1980","3","5","West Virginia","54",,"Marion","049",,,,,,,,,,,,"MARION",475,92
"G5400510","1980","3","5","West Virginia","54","9000","Marshall","051",,,,,,,,,,,,"MARSHALL",336,29
"G5400530","1980","3","5","West Virginia","54",,"Mason","053",,,,,,,,,,,,"MASON",74,15
"G5400550","1980","3","5","West Virginia","54",,"Mercer","055",,,,,,,,,,,,"MERCER",323,128
"G5400570","1980","3","5","West Virginia","54","1900","Mineral","057",,,,,,,,,,,,"MINERAL",71,29
"G5400590","1980","3","5","West Virginia","54",,"Mingo","059",,,,,,,,,,,,"MINGO",157,156
"G5400610","1980","3","5","West Virginia","54",,"Monongalia","061",,,,,,,,,,,,"MONONGALIA",449,152
"G5400630","1980","3","5","West Virginia","54",,"Monroe","063",,,,,,,,,,,,"MONROE",78,48
"G5400650","1980","3","5","West Virginia","54",,"Morgan","065",,,,,,,,,,,,"MORGAN",63,4
"G5400670","1980","3","5","West Virginia","54",,"Nicholas","067",,,,,,,,,,,,"NICHOLAS",149,33
"G5400690","1980","3","5","West Virginia","54","9000","Ohio","069",,,,,,,,,,,,"OHIO",208,119
"G5400710","1980","3","5","West Virginia","54",,"Pendleton","071",,,,,,,,,,,,"PENDLETON",51,13
"G5400730","1980","3","5","West Virginia","54",,"Pleasants","073",,,,,,,,,,,,"PLEASANTS",25,10
"G5400750","1980","3","5","West Virginia","54",,"Pocahontas","075",,,,,,,,,,,,"POCAHONTAS",97,5
"G5400770","1980","3","5","West Virginia","54",,"Preston","077",,,,,,,,,,,,"PRESTON",107,108
"G5400790","1980","3","5","West Virginia","54","1480","Putnam","079",,,,,,,,,,,,"PUTNAM",45,24
"G5400810","1980","3","5","West Virginia","54",,"Raleigh","081",,,,,,,,,,,,"RALEIGH",550,33
"G5400830","1980","3","5","West Virginia","54",,"Randolph","083",,,,,,,,,,,,"RANDOLPH",282,86
"G5400850","1980","3","5","West Virginia","54",,"Ritchie","085",,,,,,,,,,,,"RITCHIE",0,0
"G5400870","1980","3","5","West Virginia","54",,"Roane","087",,,,,,,,,,,,"ROANE",48,65
"G5400890","1980","3","5","West Virginia","54",,"Summers","089",,,,,,,,,,,,"SUMMERS",35,70
"G5400910","1980","3","5","West Virginia","54",,"Taylor","091",,,,,,,,,,,,"TAYLOR",57,68
"G5400930","1980","3","5","West Virginia","54",,"Tucker","093",,,,,,,,,,,,"TUCKER",42,18
"G5400950","1980","3","5","West Virginia","54",,"Tyler","095",,,,,,,,,,,,"TYLER",48,0
"G5400970","1980","3","5","West Virginia","54",,"Upshur","097",,,,,,,,,,,,"UPSHUR",47,0
"G5400990","1980","3","5","West Virginia","54","3400","Wayne","099",,,,,,,,,,,,"WAYNE",81,8
"G5401010","1980","3","5","West Virginia","54",,"Webster","101",,,,,,,,,,,,"WEBSTER",34,0
"G5401030","1980","3","5","West Virginia","54",,"Wetzel","103",,,,,,,,,,,,"WETZEL",51,23
"G5401050","1980","3","5","West Virginia","54","6020","Wirt","105",,,,,,,,,,,,"WIRT",0,0
"G5401070","1980","3","5","West Virginia","54","6020","Wood","107",,,,,,,,,,,,"WOOD",309,0
"G5401090","1980","3","5","West Virginia","54",,"Wyoming","109",,,,,,,,,,,,"WYOMING",193,95
"G5500010","1980","2","3","Wisconsin","55",,"Adams","001",,,,,,,,,,,,"ADAMS",50,14
"G5500030","1980","2","3","Wisconsin","55",,"Ashland","003",,,,,,,,,,,,"ASHLAND",27,6
"G5500050","1980","2","3","Wisconsin","55",,"Barron","005",,,,,,,,,,,,"BARRON",168,27
"G5500070","1980","2","3","Wisconsin","55",,"Bayfield","007",,,,,,,,,,,,"BAYFIELD",25,58
"G5500090","1980","2","3","Wisconsin","55","3080","Brown","009",,,,,,,,,,,,"BROWN",742,121
"G5500110","1980","2","3","Wisconsin","55",,"Buffalo","011",,,,,,,,,,,,"BUFFALO",0,0
"G5500130","1980","2","3","Wisconsin","55",,"Burnett","013",,,,,,,,,,,,"BURNETT",0,0
"G5500150","1980","2","3","Wisconsin","55","0460","Calumet","015",,,,,,,,,,,,"CALUMET",113,6
"G5500170","1980","2","3","Wisconsin","55","2290","Chippewa","017",,,,,,,,,,,,"CHIPPEWA",92,10
"G5500190","1980","2","3","Wisconsin","55",,"Clark","019",,,,,,,,,,,,"CLARK",95,31
"G5500210","1980","2","3","Wisconsin","55",,"Columbia","021",,,,,,,,,,,,"COLUMBIA",166,39
"G5500230","1980","2","3","Wisconsin","55",,"Crawford","023",,,,,,,,,,,,"CRAWFORD",28,0
"G5500250","1980","2","3","Wisconsin","55","4720","Dane","025",,,,,,,,,,,,"DANE",2432,822
