GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URB_AREAA,ANPSADPI,FF5001,FF5002,FF5003,FF5004,FF5005,FF5006,FF5007,FF5008,FF5009,FF5010,FF5011,FF5012,FF5013,FF5014,FF5015,FF5016,FF5017,FF5018,FF5019,FF5020,FF5021,FF5022,FF5023,FF5024,FF5025,FF5026,FF5027,FF5028,FF5029,FF5030,FF5AAA001,FF5AAA002,FF5AAA003,FF5AAA004,FF5AAA005,FF5AAA006,FF5AAA007,FF5AAA008,FF5AAA009,FF5AAA010,FF5AAA011,FF5AAA012,FF5AAA013,FF5AAA014,FF5AAA015,FF5AAA016,FF5AAA017,FF5AAA018,FF5AAA019,FF5AAA020,FF5AAA021,FF5AAA022,FF5AAA023,FF5AAA024,FF5AAA025,FF5AAA026,FF5AAA027,FF5AAA028,FF5AAA029,FF5AAA030,FF5AAB001,FF5AAB002,FF5AAB003,FF5AAB004,FF5AAB005,FF5AAB006,FF5AAB007,FF5AAB008,FF5AAB009,FF5AAB010,FF5AAB011,FF5AAB012,FF5AAB013,FF5AAB014,FF5AAB015,FF5AAB016,FF5AAB017,FF5AAB018,FF5AAB019,FF5AAB020,FF5AAB021,FF5AAB022,FF5AAB023,FF5AAB024,FF5AAB025,FF5AAB026,FF5AAB027,FF5AAB028,FF5AAB029,FF5AAB030,FF5AAC001,FF5AAC002,FF5AAC003,FF5AAC004,FF5AAC005,FF5AAC006,FF5AAC007,FF5AAC008,FF5AAC009,FF5AAC010,FF5AAC011,FF5AAC012,FF5AAC013,FF5AAC014,FF5AAC015,FF5AAC016,FF5AAC017,FF5AAC018,FF5AAC019,FF5AAC020,FF5AAC021,FF5AAC022,FF5AAC023,FF5AAC024,FF5AAC025,FF5AAC026,FF5AAC027,FF5AAC028,FF5AAC029,FF5AAC030,FF5AAG001,FF5AAG002,FF5AAG003,FF5AAG004,FF5AAG005,FF5AAG006,FF5AAG007,FF5AAG008,FF5AAG009,FF5AAG010,FF5AAG011,FF5AAG012,FF5AAG013,FF5AAG014,FF5AAG015,FF5AAG016,FF5AAG017,FF5AAG018,FF5AAG019,FF5AAG020,FF5AAG021,FF5AAG022,FF5AAG023,FF5AAG024,FF5AAG025,FF5AAG026,FF5AAG027,FF5AAG028,FF5AAG029,FF5AAG030,FF5AAW001,FF5AAW002,FF5AAW003,FF5AAW004,FF5AAW005,FF5AAW006,FF5AAW007,FF5AAW008,FF5AAW009,FF5AAW010,FF5AAW011,FF5AAW012,FF5AAW013,FF5AAW014,FF5AAW015,FF5AAW016,FF5AAW017,FF5AAW018,FF5AAW019,FF5AAW020,FF5AAW021,FF5AAW022,FF5AAW023,FF5AAW024,FF5AAW025,FF5AAW026,FF5AAW027,FF5AAW028,FF5AAW029,FF5AAW030,FF5AAX001,FF5AAX002,FF5AAX003,FF5AAX004,FF5AAX005,FF5AAX006,FF5AAX007,FF5AAX008,FF5AAX009,FF5AAX010,FF5AAX011,FF5AAX012,FF5AAX013,FF5AAX014,FF5AAX015,FF5AAX016,FF5AAX017,FF5AAX018,FF5AAX019,FF5AAX020,FF5AAX021,FF5AAX022,FF5AAX023,FF5AAX024,FF5AAX025,FF5AAX026,FF5AAX027,FF5AAX028,FF5AAX029,FF5AAX030,FF5ABR001,FF5ABR002,FF5ABR003,FF5ABR004,FF5ABR005,FF5ABR006,FF5ABR007,FF5ABR008,FF5ABR009,FF5ABR010,FF5ABR011,FF5ABR012,FF5ABR013,FF5ABR014,FF5ABR015,FF5ABR016,FF5ABR017,FF5ABR018,FF5ABR019,FF5ABR020,FF5ABR021,FF5ABR022,FF5ABR023,FF5ABR024,FF5ABR025,FF5ABR026,FF5ABR027,FF5ABR028,FF5ABR029,FF5ABR030,FF5ABS001,FF5ABS002,FF5ABS003,FF5ABS004,FF5ABS005,FF5ABS006,FF5ABS007,FF5ABS008,FF5ABS009,FF5ABS010,FF5ABS011,FF5ABS012,FF5ABS013,FF5ABS014,FF5ABS015,FF5ABS016,FF5ABS017,FF5ABS018,FF5ABS019,FF5ABS020,FF5ABS021,FF5ABS022,FF5ABS023,FF5ABS024,FF5ABS025,FF5ABS026,FF5ABS027,FF5ABS028,FF5ABS029,FF5ABS030
"G5100110","1990",,,,,,,"Appomattox","011",,"5","9999",,"9999","3","Virginia","51",,"Appomattox County",29,134,715,163,219,218,73,1312,442,116,56,280,63,30,0,26,80,609,253,296,230,136,1691,506,98,63,271,49,9,9,24,62,510,142,170,136,47,1094,368,114,47,255,63,30,0,5,40,424,194,186,165,94,1399,406,90,53,252,44,9,9,5,68,205,21,49,82,26,218,72,2,9,25,0,0,0,21,40,185,59,110,65,42,288,81,8,10,19,5,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,24,62,507,142,170,136,47,1094,368,114,47,255,63,30,0,5,40,424,191,186,165,94,1398,406,90,53,252,44,9,9,5,68,205,21,49,82,26,218,72,2,9,25,0,0,0,21,40,185,59,110,65,42,288,81,8,10,19,5,0,0
"G5100130","1990",,,,,,,"Arlington","013",,"5","8840",,"9999","3","Virginia","51",,"Arlington County",571,842,2065,898,903,737,1641,7223,8751,978,1131,17185,10891,5033,2365,594,661,2477,810,1013,780,1705,11356,11445,1420,1998,18444,8031,2990,838,241,228,1131,532,496,362,746,4705,6552,713,847,15114,9619,4687,2181,211,268,1360,396,663,453,1084,8724,9308,1095,1679,16064,7110,2651,721,51,148,275,120,258,198,438,1455,1315,137,131,789,537,115,47,22,85,457,151,229,214,255,1378,1367,161,110,1017,369,120,55,0,0,0,0,0,0,0,54,2,0,8,22,23,0,16,0,0,27,0,0,0,8,20,25,0,18,15,22,6,9,126,42,165,53,53,69,170,511,484,54,100,977,633,162,121,189,95,246,87,70,46,176,695,497,108,114,1132,448,147,53,153,424,494,193,96,108,287,498,398,74,45,283,79,69,0,172,213,387,176,51,67,182,539,248,56,77,216,82,66,0,275,594,1126,465,235,200,544,1111,924,157,139,841,339,276,60,241,442,850,347,114,137,459,1302,783,214,191,724,335,235,15,119,81,516,260,364,270,509,4094,6067,639,770,14568,9358,4490,2121,142,58,919,237,614,387,791,7952,8813,946,1562,15594,6872,2506,706,51,132,261,120,258,198,412,1455,1294,128,120,778,537,115,47,22,66,439,139,222,210,255,1371,1349,161,110,1001,369,120,55
"G5100150","1990",,,,,,,"Augusta","015",,"5","9999",,"9999","3","Virginia","51",,"Augusta County",247,301,2278,824,1165,816,558,6638,2402,606,186,1363,505,220,78,65,192,1906,659,1015,759,513,7348,2756,621,349,1451,520,105,15,178,262,2117,726,1032,682,506,6357,2300,580,186,1349,497,220,78,65,179,1834,653,971,722,488,7171,2694,610,343,1421,509,105,15,55,39,161,85,123,134,46,260,91,18,0,14,8,0,0,0,6,66,6,35,37,25,153,62,11,0,18,11,0,0,0,0,0,6,0,0,0,14,5,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,6,0,9,0,0,15,0,0,0,5,0,0,0,0,0,0,7,0,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,0,7,7,0,0,6,29,18,0,0,0,0,0,0,0,0,10,0,0,0,0,26,5,0,12,11,0,0,0,175,262,2110,726,1032,682,506,6335,2288,580,186,1349,497,220,78,65,179,1824,653,971,722,488,7145,2689,610,337,1417,509,105,15,55,39,161,85,123,134,46,260,91,18,0,14,8,0,0,0,6,66,6,35,37,25,153,62,11,0,18,11,0,0
"G5100170","1990",,,,,,,"Bath","017",,"5","9999",,"9999","3","Virginia","51",,"Bath County",28,48,168,88,62,105,68,669,179,15,13,99,48,37,25,26,28,229,76,62,98,12,581,253,64,55,167,35,17,0,28,48,168,88,62,105,43,615,161,15,13,99,48,29,25,26,18,212,76,62,98,12,487,253,64,55,167,35,8,0,0,0,0,0,0,0,25,54,18,0,0,0,0,0,0,0,0,17,0,0,0,0,94,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,28,48,168,88,62,105,43,615,161,15,13,99,48,29,25,26,18,212,76,62,98,12,487,253,64,44,167,35,8,0,0,0,0,0,0,0,25,54,18,0,0,0,0,0,0,0,0,17,0,0,0,0,94,0,0,0,0,0,0,0
"G5100190","1990",,,,,,,"Bedford","019",,"5","9999",,"9999","3","Virginia","51",,"Bedford County",61,313,2282,662,758,570,517,4407,2224,383,463,1720,667,164,145,71,211,1768,669,768,601,470,5263,2757,695,374,1381,629,128,8,61,243,1947,605,624,477,440,4034,2169,383,454,1679,646,164,138,61,193,1444,615,723,489,397,4840,2676,660,364,1338,596,128,8,0,70,327,57,125,93,69,359,55,0,9,19,21,0,0,10,18,324,54,45,104,73,394,81,35,10,26,33,0,0,0,0,8,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,7,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,8,20,0,0,9,0,10,0,0,0,0,0,0,0,15,0,25,16,0,8,0,0,0,0,61,243,1939,605,624,477,440,4021,2169,383,445,1679,636,164,138,61,193,1444,615,723,474,397,4821,2660,660,356,1338,596,128,8,0,70,327,57,125,93,69,359,55,0,9,19,21,0,0,10,18,324,54,45,104,73,394,81,35,10,26,33,0,0
"G5100210","1990",,,,,,,"Bland","021",,"5","9999",,"9999","3","Virginia","51",,"Bland County",36,50,423,144,129,64,74,906,396,51,36,47,28,7,5,19,43,353,146,103,77,29,701,308,146,72,105,5,11,0,36,50,392,113,114,56,74,822,371,51,36,47,28,7,5,19,43,340,146,103,77,29,693,308,146,72,105,5,11,0,0,0,31,31,15,8,0,84,15,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,392,113,114,56,67,815,371,51,36,47,28,7,5,19,43,340,146,103,77,29,693,308,146,72,105,5,11,0,0,0,31,31,15,8,0,84,15,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0
"G5100230","1990",,,,,,,"Botetourt","023",,"5","6800",,"9999","3","Virginia","51",,"Botetourt County",129,137,1069,238,323,336,269,2702,1534,274,264,833,249,95,37,42,123,793,262,366,337,215,3177,1548,354,289,823,173,104,18,104,106,996,217,320,274,245,2573,1482,274,236,829,239,95,37,42,110,710,247,349,315,206,3069,1508,353,283,807,173,104,18,25,31,73,21,3,62,24,99,52,0,28,4,0,0,0,0,13,83,15,17,22,9,94,34,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,7,0,13,0,0,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,14,8,0,0,0,0,0,0,102,106,989,217,307,274,245,2571,1470,274,236,829,239,95,37,42,110,708,247,349,315,206,3062,1500,353,283,807,173,104,18,25,31,73,21,3,62,24,99,52,0,28,4,0,0,0,0,13,83,15,17,22,9,94,34,1,6,6,0,0,0
"G5100250","1990",,,,,,,"Brunswick","025",,"5","9999",,"9999","3","Virginia","51",,"Brunswick County",109,306,953,413,307,394,177,1382,534,71,118,166,81,13,25,61,171,887,352,484,233,206,1404,694,116,123,296,101,31,2,24,105,321,148,91,112,63,804,327,49,96,118,64,11,13,14,24,309,131,186,90,50,839,420,65,74,176,28,16,2,85,201,632,265,216,282,114,578,195,22,22,48,17,2,12,47,147,578,221,298,143,146,565,274,51,49,120,73,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,4,0,0,0,0,0,0,0,24,105,321,148,91,112,63,804,327,49,96,118,64,11,13,14,24,309,131,186,90,50,839,420,65,74,176,28,16,2,85,201,632,265,216,282,114,578,195,22,22,48,17,2,12,47,147,572,221,298,143,146,561,274,51,49,120,73,15,0
"G5100270","1990",,,,,,,"Buchanan","027",,"5","9999",,"9999","3","Virginia","51",,"Buchanan County",264,962,2479,674,665,474,287,2101,793,123,95,305,90,67,40,182,696,2491,582,741,360,337,2417,1102,242,146,469,260,23,0,264,962,2479,672,658,474,287,2101,793,123,95,305,90,59,31,182,696,2491,582,741,354,330,2410,1102,242,146,467,252,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,264,962,2470,672,658,474,287,2101,793,123,95,305,90,59,31,182,696,2491,582,741,354,330,2407,1095,242,140,467,252,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"G5100290","1990",,,,,,,"Buckingham","029",,"5","9999",,"9999","3","Virginia","51",,"Buckingham County",117,306,889,342,413,209,111,1438,436,62,13,200,69,20,20,49,232,639,220,287,186,62,1405,543,88,14,248,111,12,11,28,99,540,171,136,63,48,946,356,56,13,159,67,13,20,16,76,329,141,152,71,40,921,416,66,12,213,84,5,11,89,207,349,171,267,146,63,479,80,6,0,41,2,7,0,33,156,310,79,135,115,22,484,118,22,2,35,27,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,28,99,540,171,136,63,48,946,356,56,13,159,67,13,20,16,76,329,141,152,71,40,921,416,66,12,213,84,5,11,89,207,349,171,267,146,63,479,80,6,0,41,2,7,0,33,156,310,79,135,115,22,484,118,22,2,35,27,7,0
"G5100310","1990",,,,,,,"Campbell","031",,"5","4640",,"9999","3","Virginia","51",,"Campbell County",118,361,2149,593,914,765,521,4060,2458,482,371,1364,623,68,53,138,297,1692,879,976,737,349,5398,2744,519,452,1258,509,97,32,62,263,1783,491,771,663,414,3370,2210,466,338,1309,582,68,53,109,215,1373,681,820,584,317,4615,2469,476,418,1125,472,97,25,56,98,345,102,142,102,107,690,226,16,33,34,31,0,0,29,82,319,192,156,153,32,776,268,29,34,113,37,0,7,0,0,16,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,7,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,10,20,0,7,0,0,0,0,0,0,0,6,6,0,0,5,12,9,0,0,7,0,0,62,263,1783,491,771,663,414,3360,2210,466,331,1309,582,68,53,109,215,1373,681,814,584,317,4610,2457,476,418,1125,465,97,25,56,98,345,102,142,102,107,690,226,16,33,34,31,0,0,29,82,319,192,156,153,32,776,268,29,34,113,37,0,7
"G5100330","1990",,,,,,,"Caroline","033",,"5","9999",,"9999","3","Virginia","51",,"Caroline County",115,232,817,354,517,423,198,1989,674,92,64,364,88,51,19,78,109,888,331,499,350,183,2297,880,161,79,367,99,26,6,55,86,487,227,190,170,95,1347,565,72,46,331,68,46,11,23,34,472,180,269,197,91,1355,623,134,51,320,67,26,6,60,140,288,127,322,251,103,633,109,20,18,33,20,5,8,48,68,377,144,220,153,84,898,257,27,13,39,32,0,0,0,6,42,0,5,2,0,9,0,0,0,0,0,0,0,7,7,39,7,9,0,8,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,7,0,6,0,0,0,0,0,0,0,0,0,1,15,7,0,0,0,0,0,0,55,86,487,227,190,170,93,1343,565,65,46,325,68,46,11,23,34,472,180,269,197,90,1349,616,134,51,320,67,26,6,60,140,288,127,322,251,103,633,109,20,18,33,20,5,8,48,68,377,144,220,153,84,898,257,27,13,39,32,0,0
"G5100350","1990",,,,,,,"Carroll","035",,"5","9999",,"9999","3","Virginia","51",,"Carroll County",219,385,2325,565,664,350,221,2228,800,341,146,271,118,78,29,101,239,2125,592,729,482,202,3006,949,256,176,455,216,21,5,206,383,2316,565,664,350,221,2225,791,341,146,271,118,78,29,101,239,2118,592,719,482,202,2964,946,256,176,455,216,21,5,13,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,2,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,7,0,0,0,0,206,383,2302,565,662,350,221,2225,784,341,146,271,118,78,29,101,239,2109,592,719,482,202,2952,946,256,169,455,216,21,5,13,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0
"G5100360","1990",,,,,,,"Charles City","036",,"5","6760",,"9999","3","Virginia","51",,"Charles City County",35,115,310,101,229,134,83,567,220,52,13,104,14,18,0,12,63,251,138,216,101,65,752,352,41,41,168,52,0,0,7,7,61,21,46,36,17,145,150,30,13,54,11,11,0,0,0,45,34,49,23,22,187,179,19,17,86,19,0,0,28,93,228,80,144,98,59,372,53,22,0,30,3,7,0,12,63,193,94,148,66,37,488,144,22,18,70,33,0,0,0,15,21,0,39,0,7,50,17,0,0,16,0,0,0,0,0,13,10,19,12,6,77,29,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,51,21,46,36,17,145,150,30,13,54,11,11,0,0,0,45,34,49,23,22,187,179,19,17,86,19,0,0,28,93,221,80,144,98,59,372,53,22,0,30,3,7,0,12,63,193,94,148,66,37,481,144,22,18,70,33,0,0
"G5100370","1990",,,,,,,"Charlotte","037",,"5","9999",,"9999","3","Virginia","51",,"Charlotte County",102,248,829,151,293,219,93,1100,334,70,62,155,15,27,5,56,108,650,233,334,240,152,1353,479,75,63,225,52,21,2,65,114,504,109,164,141,69,749,277,56,53,136,10,27,5,35,52,430,151,202,150,74,966,337,59,31,163,43,21,2,37,134,325,40,129,78,24,349,57,14,9,19,5,0,0,21,56,220,82,132,90,76,387,140,16,32,62,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,65,114,504,109,164,141,69,749,277,56,53,136,10,27,5,35,52,430,151,193,150,74,966,337,59,31,163,43,21,2,37,134,325,40,129,78,24,347,57,14,9,19,5,0,0,21,56,220,82,132,90,76,387,140,16,32,62,9,0,0
"G5100410","1990",,,,,,,"Chesterfield","041",,"5","6760",,"9999","3","Virginia","51",,"Chesterfield County",207,340,3119,1551,2148,1776,1217,14476,13440,1702,1593,13756,4359,1609,993,197,304,2647,1341,2069,2074,1612,19523,15880,2473,2298,12915,3327,777,283,131,251,2738,1374,1776,1461,989,12534,11597,1475,1401,12472,3925,1438,750,108,253,2235,1227,1784,1749,1318,17206,13641,2110,1990,11055,2686,663,215,58,66,334,172,342,304,193,1778,1602,206,192,1038,245,67,82,18,27,319,93,251,278,225,2005,2030,327,216,1503,537,51,42,0,0,8,0,14,6,0,30,58,0,0,9,19,0,0,0,0,8,5,15,35,6,40,34,0,11,0,0,4,0,18,23,28,0,16,5,19,109,134,21,0,199,170,104,161,71,24,80,16,19,12,63,227,158,28,76,340,92,59,26,0,0,11,5,0,0,16,25,49,0,0,38,0,0,0,0,0,5,0,0,0,0,45,17,8,5,17,12,0,0,0,7,15,8,13,17,30,81,132,9,15,136,42,7,19,8,17,19,8,14,10,21,173,165,33,36,147,35,5,7,131,244,2734,1371,1763,1444,975,12478,11514,1466,1386,12383,3895,1431,731,100,236,2221,1219,1779,1739,1297,17069,13503,2085,1975,10919,2663,663,208,58,66,334,172,342,304,193,1778,1602,206,192,1029,245,67,82,18,27,319,93,242,278,225,2005,2023,327,216,1503,537,51,42
"G5100430","1990",,,,,,,"Clarke","043",,"5","9999",,"9999","3","Virginia","51",,"Clarke County",33,47,401,146,96,128,124,1388,681,111,58,582,123,106,20,9,68,429,93,190,194,129,1465,851,33,124,552,124,40,3,19,32,335,133,79,96,119,1270,619,105,58,531,123,106,20,7,48,341,72,173,129,109,1378,809,24,124,534,112,40,3,14,12,66,13,17,32,5,114,62,6,0,33,0,0,0,2,20,88,21,17,65,20,87,39,0,0,18,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,3,2,3,0,19,27,332,133,79,96,119,1270,619,105,58,531,123,106,20,7,48,336,72,173,129,109,1376,809,24,124,531,110,37,3,14,12,66,13,17,32,5,114,62,6,0,33,0,0,0,2,20,88,21,17,65,20,87,39,0,0,18,12,0,0
"G5100450","1990",,,,,,,"Craig","045",,"5","9999",,"9999","3","Virginia","51",,"Craig County",0,35,251,40,85,81,43,605,145,33,27,79,19,2,15,17,7,172,81,72,39,20,706,178,66,52,93,15,0,6,0,35,246,40,85,81,43,605,145,33,27,79,19,2,15,17,7,168,81,72,39,20,706,178,66,52,93,15,0,6,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,246,40,85,81,43,605,145,33,27,79,19,2,15,17,7,161,81,72,39,20,706,178,66,52,93,15,0,6,
"G5100470","1990",,,,,,,"Culpeper","047",,"5","9999",,"9999","3","Virginia","51",,"Culpeper County",95,172,1274,381,366,398,265,2507,1254,184,187,880,282,200,46,96,157,1104,379,504,447,300,3334,1304,248,229,867,308,47,22,48,136,882,283,305,256,175,2176,1141,170,165,770,230,200,46,36,108,776,331,371,330,206,2807,1139,221,214,809,271,47,7,41,21,369,98,61,133,84,325,93,14,22,63,8,0,0,60,49,328,41,118,117,82,497,158,27,7,34,24,0,9,6,15,13,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,47,44,0,0,0,0,0,7,0,0,7,16,7,0,8,24,13,0,6,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,11,0,0,48,136,882,283,305,256,164,2176,1132,170,165,757,230,200,46,36,108,776,331,371,330,206,2801,1139,221,214,809,260,47,7,41,21,369,98,61,133,84,325,93,14,22,63,8,0,0,60,49,328,41,118,117,82,497,158,27,7,34,24,0,9
"G5100490","1990",,,,,,,"Cumberland","049",,"5","9999",,"9999","3","Virginia","51",,"Cumberland County",52,118,418,87,128,158,101,682,339,39,32,165,56,28,15,20,74,412,171,211,135,86,890,326,33,42,206,60,25,17,14,46,187,44,74,96,46,487,253,33,32,161,38,28,15,14,26,195,76,109,59,36,604,241,28,30,162,60,25,17,38,72,231,43,54,62,55,195,80,6,0,4,18,0,0,6,48,217,95,102,76,50,280,85,5,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,0,6,0,14,46,187,44,74,96,46,487,253,33,32,161,38,28,15,14,26,195,76,109,59,36,597,235,28,30,157,60,19,17,38,72,231,43,54,62,55,195,80,6,0,4,18,0,0,6,48,217,95,102,76,50,280,85,5,12,44,0,0,0
