"geoid","tblid","order","cest","clb","cub"
"01000US","B07001","      48","896802","861489","932115"
"01000US","B07001","      49","4058362","3965786","4150938"
"01000US","B07001","      50","3543044","3462763","3623325"
"01000US","B07001","      51","2698869","2638945","2758793"
"01000US","B07001","      52","2127082","2073322","2180842"
"01000US","B07001","      53","1818728","1771071","1866385"
"01000US","B07001","      54","1381739","1337914","1425564"
"01000US","B07001","      55","1051950","1014846","1089054"
"01000US","B07001","      56","734458","706329","762587"
"01000US","B07001","      57","230971","217661","244281"
"01000US","B07001","      58","280214","263308","297120"
"01000US","B07001","      59","342180","323788","360572"
"01000US","B07001","      60","248351","234496","262206"
"01000US","B07001","      61","224607","209655","239559"
"01000US","B07001","      62","183368","170018","196718"
"01000US","B07001","      63","149061","137953","160169"
"01000US","B07001","      64","8518584","8369381","8667787"
"01000US","B07001","      65","614769","584905","644633"
"01000US","B07001","      66","560720","532842","588598"
"01000US","B07001","      67","452061","425214","478908"
"01000US","B07001","      68","226077","208524","243630"
"01000US","B07001","      69","326236","304701","347771"
"01000US","B07001","      70","1573317","1529141","1617493"
"01000US","B07001","      71","1226485","1183259","1269711"
"01000US","B07001","      72","875859","844949","906769"
"01000US","B07001","      73","620920","592425","649415"
"01000US","B07001","      74","516560","494416","538704"
"01000US","B07001","      75","399850","376087","423613"
"01000US","B07001","      76","325737","305899","345575"
