"geoid","tblid","order","cest","clb","cub"
"A4000US001","B05006","      49","325","0","677"
"A4000US001","B05006","      50","5499","4240","6758"
"A4000US001","B05006","      51","718","182","1254"
"A4000US001","B05006","      52","0","0","460"
"A4000US001","B05006","      53","57","0","149"
"A4000US001","B05006","      54","1852","1229","2475"
"A4000US001","B05006","      55","176","6","346"
"A4000US001","B05006","      56","2333","1258","3408"
"A4000US001","B05006","      57","363","118","608"
"A4000US001","B05006","      58","1532","643","2421"
"A4000US001","B05006","      59","0","0","460"
"A4000US001","B05006","      60","278","0","708"
"A4000US001","B05006","      61","57","0","150"
"A4000US001","B05006","      62","162","0","359"
"A4000US001","B05006","      63","361","69","653"
"A4000US001","B05006","      64","163","0","430"
"A4000US001","B05006","      65","511","0","1302"
"A4000US001","B05006","      66","0","0","460"
"A4000US001","B05006","      67","2085","895","3275"
"A4000US001","B05006","      68","40","0","108"
"A4000US001","B05006","      69","0","0","460"
"A4000US001","B05006","      70","0","0","460"
"A4000US001","B05006","      71","40","0","108"
"A4000US001","B05006","      72","54","0","146"
"A4000US001","B05006","      73","1047","0","2099"
"A4000US001","B05006","      74","692","0","1672"
"A4000US001","B05006","      75","355","63","647"
"A4000US001","B05006","      76","37","0","99"
"A4000US001","B05006","      77","37","0","99"
"A4000US001","B05006","      78","0","0","460"
"A4000US001","B05006","      79","907","136","1678"
"A4000US001","B05006","      80","110","0","253"
"A4000US001","B05006","      81","0","0","460"
"A4000US001","B05006","      82","685","91","1279"
"A4000US001","B05006","      83","112","0","287"
"A4000US001","B05006","      84","0","0","460"
"A4000US001","B05006","      85","393","88","698"
"A4000US001","B05006","      86","393","88","698"
"A4000US001","B05006","      87","253","35","471"
"A4000US001","B05006","      88","140","0","370"
"A4000US001","B05006","      89","0","0","460"
"A4000US001","B05006","      90","88919","82066","95772"
"A4000US001","B05006","      91","84652","78307","90997"
"A4000US001","B05006","      92","1462","733","2191"
"A4000US001","B05006","      93","0","0","460"
"A4000US001","B05006","      94","571","10","1132"
"A4000US001","B05006","      95","167","0","443"
"A4000US001","B05006","      96","247","0","552"
"A4000US001","B05006","      97","162","0","331"
"A4000US001","B05006","      98","75","0","199"
"A4000US001","B05006","      99","240","0","525"
"A4000US001","B05006","     100","80100","73918","86282"
"A4000US001","B05006","     101","77284","71050","83518"
"A4000US001","B05006","     102","51","0","135"
"A4000US001","B05006","     103","1058","272","1844"
"A4000US001","B05006","     104","788","165","1411"
"A4000US001","B05006","     105","395","0","857"
"A4000US001","B05006","     106","114","0","249"
"A4000US001","B05006","     107","282","0","601"
"A4000US001","B05006","     108","128","0","279"
"A4000US001","B05006","     109","3090","2098","4082"
"A4000US001","B05006","     110","255","0","545"
"A4000US001","B05006","     111","178","0","470"
"A4000US001","B05006","     112","410","41","779"
"A4000US001","B05006","     113","550","133","967"
"A4000US001","B05006","     114","487","149","825"
"A4000US001","B05006","     115","126","0","333"
"A4000US001","B05006","     116","0","0","460"
"A4000US001","B05006","     117","717","187","1247"
"A4000US001","B05006","     118","95","0","254"
"A4000US001","B05006","     119","272","0","583"
"A4000US001","B05006","     120","0","0","460"
"A4000US001","B05006","     121","4267","3007","5527"
"A4000US001","B05006","     122","4267","3007","5527"
"A4000US001","B05006","     123","0","0","460"
"A4000US001","B07001","       1","872864","871145","874583"
"A4000US001","B07001","       2","51306","49582","53030"
"A4000US001","B07001","       3","61061","57829","64293"
"A4000US001","B07001","       4","62589","59349","65829"
"A4000US001","B07001","       5","36485","36197","36773"
"A4000US001","B07001","       6","22407","21511","23303"
"A4000US001","B07001","       7","61540","60479","62601"
"A4000US001","B07001","       8","64409","63331","65487"
"A4000US001","B07001","       9","58790","57700","59880"
"A4000US001","B07001","      10","55963","53224","58702"
"A4000US001","B07001","      11","63417","60545","66289"
"A4000US001","B07001","      12","62846","62156","63536"
"A4000US001","B07001","      13","57291","56514","58068"
"A4000US001","B07001","      14","48919","46626","51212"
"A4000US001","B07001","      15","18607","16952","20262"
"A4000US001","B07001","      16","22105","20262","23948"
"A4000US001","B07001","      17","33659","31793","35525"
"A4000US001","B07001","      18","33398","31539","35257"
"A4000US001","B07001","      19","27016","25216","28816"
"A4000US001","B07001","      20","18481","16815","20147"
"A4000US001","B07001","      21","12575","11185","13965"
"A4000US001","B07001","      22","681975","671848","692102"
"A4000US001","B07001","      23","36029","33454","38604"
"A4000US001","B07001","      24","45198","41890","48506"
"A4000US001","B07001","      25","49028","45638","52418"
"A4000US001","B07001","      26","30340","29128","31552"
"A4000US001","B07001","      27","13680","12036","15324"
"A4000US001","B07001","      28","32080","28969","35191"
"A4000US001","B07001","      29","37667","35109","40225"
"A4000US001","B07001","      30","41698","39198","44198"
"A4000US001","B07001","      31","44689","42004","47374"
"A4000US001","B07001","      32","52430","49418","55442"
"A4000US001","B07001","      33","54802","53160","56444"
"A4000US001","B07001","      34","48685","46913","50457"
"A4000US001","B07001","      35","44399","42183","46615"
"A4000US001","B07001","      36","16472","14845","18099"
"A4000US001","B07001","      37","20358","18579","22137"
"A4000US001","B07001","      38","30783","28918","32648"
"A4000US001","B07001","      39","30780","28799","32761"
"A4000US001","B07001","      40","25061","23277","26845"
"A4000US001","B07001","      41","16825","15282","18368"
"A4000US001","B07001","      42","10971","9678","12264"
"A4000US001","B07001","      43","129890","120105","139675"
"A4000US001","B07001","      44","12094","9764","14424"
"A4000US001","B07001","      45","12063","9919","14207"
"A4000US001","B07001","      46","9990","7950","12030"
"A4000US001","B07001","      47","3892","2885","4899"
"A4000US001","B07001","      48","5119","3813","6425"
"A4000US001","B07001","      49","21103","18313","23893"
"A4000US001","B07001","      50","17752","15377","20127"
"A4000US001","B07001","      51","12828","10748","14908"
"A4000US001","B07001","      52","7790","6268","9312"
"A4000US001","B07001","      53","7023","5447","8599"
"A4000US001","B07001","      54","5344","4094","6594"
"A4000US001","B07001","      55","4832","3769","5895"
"A4000US001","B07001","      56","2541","1828","3254"
"A4000US001","B07001","      57","1075","511","1639"
"A4000US001","B07001","      58","852","498","1206"
"A4000US001","B07001","      59","1525","970","2080"
"A4000US001","B07001","      60","1040","598","1482"
"A4000US001","B07001","      61","1108","556","1660"
"A4000US001","B07001","      62","1009","586","1432"
"A4000US001","B07001","      63","910","496","1324"
"A4000US001","B07001","      64","11536","8298","14774"
"A4000US001","B07001","      65","634","110","1158"
"A4000US001","B07001","      66","935","309","1561"
"A4000US001","B07001","      67","634","106","1162"
"A4000US001","B07001","      68","328","0","693"
"A4000US001","B07001","      69","861","388","1334"
"A4000US001","B07001","      70","2090","849","3331"
"A4000US001","B07001","      71","2212","1194","3230"
"A4000US001","B07001","      72","736","207","1265"
"A4000US001","B07001","      73","559","154","964"
"A4000US001","B07001","      74","291","81","501"
"A4000US001","B07001","      75","506","87","925"
"A4000US001","B07001","      76","469","120","818"
"A4000US001","B07001","      77","516","0","1133"
"A4000US001","B07001","      78","41","0","108"
"A4000US001","B07001","      79","38","0","102"
"A4000US001","B07001","      80","134","5","263"
"A4000US001","B07001","      81","0","0","460"
"A4000US001","B07001","      82","143","0","312"
"A4000US001","B07001","      83","228","0","479"
"A4000US001","B07001","      84","181","30","332"
"A4000US001","B07001","      85","37196","31927","42465"
"A4000US001","B07001","      86","1262","679","1845"
"A4000US001","B07001","      87","1489","806","2172"
"A4000US001","B07001","      88","2012","1124","2900"
"A4000US001","B07001","      89","1335","617","2053"
"A4000US001","B07001","      90","1996","1236","2756"
"A4000US001","B07001","      91","4623","3317","5929"
"A4000US001","B07001","      92","4931","3406","6456"
"A4000US001","B07001","      93","2837","1798","3876"
"A4000US001","B07001","      94","1932","1166","2698"
"A4000US001","B07001","      95","3075","1887","4263"
"A4000US001","B07001","      96","1988","1279","2697"
"A4000US001","B07001","      97","2682","1813","3551"
"A4000US001","B07001","      98","1235","764","1706"
"A4000US001","B07001","      99","901","401","1401"
"A4000US001","B07001","     100","800","382","1218"
"A4000US001","B07001","     101","1164","702","1626"
"A4000US001","B07001","     102","1499","1060","1938"
"A4000US001","B07001","     103","663","350","976"
"A4000US001","B07001","     104","373","142","604"
"A4000US001","B07001","     105","399","83","715"
"A4000US001","B07001","     106","12267","8397","16137"
"A4000US001","B07001","     107","1287","290","2284"
"A4000US001","B07001","     108","1376","450","2302"
"A4000US001","B07001","     109","925","247","1603"
"A4000US001","B07001","     110","590","92","1088"
"A4000US001","B07001","     111","751","246","1256"
"A4000US001","B07001","     112","1644","702","2586"
"A4000US001","B07001","     113","1847","799","2895"
"A4000US001","B07001","     114","691","171","1211"
"A4000US001","B07001","     115","993","388","1598"
"A4000US001","B07001","     116","598","158","1038"
"A4000US001","B07001","     117","206","0","487"
"A4000US001","B07001","     118","623","30","1216"
"A4000US001","B07001","     119","228","0","524"
"A4000US001","B07001","     120","118","0","316"
"A4000US001","B07001","     121","57","0","152"
"A4000US001","B07001","     122","53","0","143"
"A4000US001","B07001","     123","79","0","208"
"A4000US001","B07001","     124","41","0","108"
"A4000US001","B07001","     125","46","0","122"
"A4000US001","B07001","     126","114","0","245"
"A4000US001","B07003","       1","872864","871145","874583"
"A4000US001","B07003","       2","426875","425677","428073"
"A4000US001","B07003","       3","445989","444516","447462"
"A4000US001","B07003","       4","681975","671848","692102"
"A4000US001","B07003","       5","331007","325030","336984"
"A4000US001","B07003","       6","350968","345288","356648"
"A4000US001","B07003","       7","129890","120105","139675"
"A4000US001","B07003","       8","63956","58476","69436"
"A4000US001","B07003","       9","65934","60543","71325"
"A4000US001","B07003","      10","11536","8298","14774"
"A4000US001","B07003","      11","6036","3768","8304"
"A4000US001","B07003","      12","5500","3868","7132"
"A4000US001","B07003","      13","37196","31927","42465"
"A4000US001","B07003","      14","18019","15263","20775"
"A4000US001","B07003","      15","19177","16249","22105"
"A4000US001","B07003","      16","12267","8397","16137"
"A4000US001","B07003","      17","7857","5483","10231"
"A4000US001","B07003","      18","4410","2626","6194"
"A4000US001","B08006","       1","386587","380811","392363"
"A4000US001","B08006","       2","342722","336453","348991"
"A4000US001","B08006","       3","294600","288008","301192"
"A4000US001","B08006","       4","48122","44424","51820"
"A4000US001","B08006","       5","37190","33761","40619"
"A4000US001","B08006","       6","7870","6345","9395"
"A4000US001","B08006","       7","1958","1039","2877"
"A4000US001","B08006","       8","490","217","763"
"A4000US001","B08006","       9","614","216","1012"
"A4000US001","B08006","      10","9023","7401","10645"
"A4000US001","B08006","      11","8955","7329","10581"
"A4000US001","B08006","      12","0","0","460"
"A4000US001","B08006","      13","68","0","181"
"A4000US001","B08006","      14","0","0","460"
"A4000US001","B08006","      15","0","0","460"
"A4000US001","B08006","      16","196","17","375"
"A4000US001","B08006","      17","1679","1096","2262"
"A4000US001","B08006","      18","5096","3721","6471"
"A4000US001","B08006","      19","7637","6107","9167"
"A4000US001","B08006","      20","3220","2283","4157"
"A4000US001","B08006","      21","17014","14814","19214"
